ROUTE,DAY,DELAY
LGA-ILM,MON,211
LAX-ABQ,MON,3412
LAX-ASE,MON,1798
LAX-AUS,MON,5361
LAX-BWI,MON,2246
LAX-BOI,MON,1090
LAX-CLT,MON,1974
LAX-MDW,MON,3255
LAX-ORD,MON,20140
LAX-CVG,MON,444
LAX-COS,MON,2266
LAX-CLE,MON,985
LAX-DFW,MON,13742
LAX-DAL,MON,4459
LAX-HNL,MON,12364
LAX-DEN,MON,12269
LAX-DTW,MON,2782
LAX-EGE,MON,302
LAX-ELP,MON,2150
LAX-KOA,MON,2604
LAX-OMA,MON,66
LAX-FLL,MON,5538
LAX-FAT,MON,4718
LAX-BZN,MON,158
LAX-BOS,MON,6149
LAX-MKE,MON,1049
LAX-IAH,MON,9660
LAX-ATL,MON,7488
LAX-ITO,MON,866
LAX-IND,MON,861
LAX-JAC,MON,350
LAX-JFK,MON,24809
LAX-CMH,MON,781
LAX-OGG,MON,5159
LAX-MCI,MON,1869
LAX-LIH,MON,2099
LAX-MSY,MON,3780
LAX-EUG,MON,862
LAX-CLD,MON,1156
LAX-LAS,MON,22340
LAX-MEM,MON,234
LAX-OAK,MON,11812
LAX-MIA,MON,5357
LAX-MSP,MON,5173
LAX-MRY,MON,3221
LAX-BNA,MON,2080
LAX-EWR,MON,8559
LAX-SJC,MON,9636
LAX-MCO,MON,3046
LAX-PBI,MON,92
LAX-PSP,MON,802
LAX-PHL,MON,1776
LAX-PHX,MON,14844
LAX-PIT,MON,441
LAX-PDX,MON,1635
LAX-RDU,MON,584
LAX-RNO,MON,3181
LAX-RDM,MON,214
LAX-DCA,MON,551
LAX-SMF,MON,10680
LAX-SLC,MON,8623
LAX-SAT,MON,2638
LAX-SAN,MON,6341
LAX-SFO,MON,37711
LAX-SBP,MON,1688
LAX-SBA,MON,2911
LAX-SAF,MON,201
LAX-SMX,MON,120
LAX-SEA,MON,4984
LAX-GEG,MON,713
LAX-STL,MON,2368
LAX-TPA,MON,808
LAX-TUS,MON,5052
LAX-IAD,MON,4650
LAX-ICT,MON,206
LAX-OKC,MON,946
LAX-HOU,MON,3070
LAX-HDN,MON,166
LAS-CAK,MON,0
LAS-ALB,MON,883
LAS-ABQ,MON,2367
LAS-LBE,MON,639
LAS-AUS,MON,1861
LAS-BWI,MON,4215
LAS-LIT,MON,351
LAS-BHM,MON,303
LAS-FNT,MON,537
LAS-BUR,MON,4701
LAS-BOI,MON,891
LAS-BDL,MON,880
LAS-BUF,MON,884
LAS-CLT,MON,1567
LAS-MDW,MON,4542
LAS-ORD,MON,12858
LAS-CVG,MON,2182
LAS-CLE,MON,3388
LAS-DFW,MON,12312
LAS-DAL,MON,3282
LAS-HNL,MON,1880
LAS-DEN,MON,14904
LAS-DSM,MON,489
LAS-DTW,MON,4404
LAS-ELP,MON,1233
LAS-OMA,MON,1629
LAS-FLL,MON,2527
LAS-BOS,MON,3126
LAS-MKE,MON,2313
LAS-IAH,MON,7413
LAS-ATL,MON,5902
LAS-IND,MON,2270
LAS-JAX,MON,256
LAS-JFK,MON,10052
LAS-CMH,MON,930
LAS-SNA,MON,2621
LAS-MCI,MON,3342
LAS-LGB,MON,3845
LAS-LAX,MON,26617
LAS-MSY,MON,1276
LAS-SDF,MON,1238
LAS-LBB,MON,954
LAS-MEM,MON,25
LAS-OAK,MON,6386
LAS-MIA,MON,2882
LAS-MAF,MON,730
LAS-MSP,MON,4280
LAS-BNA,MON,1319
LAS-EWR,MON,3151
LAS-SJC,MON,4541
LAS-ONT,MON,3203
LAS-MCO,MON,1852
LAS-PHL,MON,3947
LAS-PHX,MON,10403
LAS-PIT,MON,461
LAS-PDX,MON,2864
LAS-RDU,MON,553
LAS-RNO,MON,5050
LAS-AMA,MON,331
LAS-DCA,MON,603
LAS-SMF,MON,4352
LAS-SLC,MON,5905
LAS-SAT,MON,2231
LAS-SAN,MON,8101
LAS-SFO,MON,24909
LAS-SEA,MON,6081
LAS-GEG,MON,961
LAS-STL,MON,2319
LAS-TPA,MON,1607
LAS-TUS,MON,1686
LAS-TUL,MON,765
LAS-IAD,MON,2636
LAS-ICT,MON,452
LAS-OKC,MON,1230
LAS-HOU,MON,2111
MIA-AUS,MON,169
MIA-BWI,MON,1431
MIA-BHM,MON,1372
MIA-BDL,MON,636
MIA-CHS,MON,286
MIA-CLT,MON,2848
MIA-ORD,MON,10914
MIA-CVG,MON,1057
MIA-CLE,MON,675
MIA-DFW,MON,7465
MIA-DEN,MON,4271
MIA-DTW,MON,1885
MIA-EGE,MON,91
MIA-GNV,MON,1106
MIA-BOS,MON,4890
MIA-IAH,MON,5041
MIA-ATL,MON,8470
MIA-JAX,MON,560
MIA-JFK,MON,9286
MIA-CMH,MON,929
MIA-MCI,MON,183
MIA-EYW,MON,416
MIA-LGA,MON,16169
MIA-LAX,MON,6046
MIA-MSY,MON,1675
MIA-LAS,MON,2338
MIA-MEM,MON,95
MIA-MSP,MON,1654
MIA-BNA,MON,43
MIA-EWR,MON,5703
MIA-ORF,MON,194
MIA-MCO,MON,8154
MIA-PNS,MON,1028
MIA-PHL,MON,7136
MIA-PHX,MON,382
MIA-GSO,MON,134
MIA-RDU,MON,2387
MIA-RIC,MON,57
MIA-DCA,MON,5462
MIA-SLC,MON,218
MIA-SAT,MON,215
MIA-SAN,MON,547
MIA-SFO,MON,3039
MIA-SEA,MON,695
MIA-STL,MON,1295
MIA-TLH,MON,744
MIA-TPA,MON,2985
MIA-IAD,MON,1484
MSP-ABR,MON,672
MSP-ALB,MON,262
MSP-ABQ,MON,140
MSP-ATW,MON,609
MSP-ASE,MON,93
MSP-AUS,MON,626
MSP-GRB,MON,1332
MSP-BWI,MON,2198
MSP-BJI,MON,671
MSP-BIL,MON,673
MSP-FNT,MON,704
MSP-BIS,MON,3101
MSP-LEX,MON,41
MSP-BOI,MON,1302
MSP-BDL,MON,1158
MSP-BRD,MON,345
MSP-BUF,MON,460
MSP-LAN,MON,760
MSP-BMI,MON,45
MSP-CWA,MON,0
MSP-CLT,MON,2669
MSP-TVC,MON,67
MSP-MDW,MON,7514
MSP-ORD,MON,25538
MSP-CVG,MON,1033
MSP-CLE,MON,2128
MSP-DFW,MON,6403
MSP-MSN,MON,1956
MSP-HNL,MON,0
MSP-DEN,MON,11007
MSP-DSM,MON,429
MSP-DTW,MON,5298
MSP-DIK,MON,141
MSP-DLH,MON,829
MSP-OMA,MON,2950
MSP-FAI,MON,268
MSP-INL,MON,313
MSP-IMT,MON,145
MSP-FLL,MON,452
MSP-FWA,MON,565
MSP-BZN,MON,538
MSP-BOS,MON,2220
MSP-MKE,MON,3300
MSP-PIA,MON,80
MSP-IAH,MON,5159
MSP-GRR,MON,1213
MSP-FCA,MON,63
MSP-GFK,MON,763
MSP-GTF,MON,352
MSP-ROC,MON,280
MSP-ATL,MON,4317
MSP-FAR,MON,2928
MSP-HLN,MON,329
MSP-IND,MON,942
MSP-JAC,MON,78
MSP-JAX,MON,585
MSP-DAY,MON,483
MSP-FSD,MON,1922
MSP-JFK,MON,1579
MSP-CMH,MON,649
MSP-SNA,MON,359
MSP-AZO,MON,151
MSP-MCI,MON,2546
MSP-LSE,MON,382
MSP-LGA,MON,5481
MSP-LNK,MON,176
MSP-LAX,MON,5046
MSP-MSY,MON,591
MSP-SDF,MON,0
MSP-MBS,MON,148
MSP-LAS,MON,5273
MSP-MEM,MON,354
MSP-MIA,MON,632
MSP-MOT,MON,796
MSP-MSO,MON,400
MSP-BNA,MON,2154
MSP-EWR,MON,3112
MSP-ORF,MON,336
MSP-SJC,MON,846
MSP-XNA,MON,1411
MSP-MCO,MON,1696
MSP-PSP,MON,269
MSP-PHL,MON,3358
MSP-PHX,MON,5203
MSP-PIT,MON,708
MSP-PDX,MON,1261
MSP-MLI,MON,121
MSP-RDU,MON,1201
MSP-HIB,MON,685
MSP-RAP,MON,2468
MSP-RNO,MON,0
MSP-RHI,MON,532
MSP-RIC,MON,906
MSP-RST,MON,424
MSP-DCA,MON,2386
MSP-SMF,MON,881
MSP-SLC,MON,1458
MSP-SAT,MON,592
MSP-SAN,MON,780
MSP-SFO,MON,4994
MSP-SEA,MON,2007
MSP-ISN,MON,1047
MSP-SBN,MON,1378
MSP-RSW,MON,1220
MSP-GEG,MON,1183
MSP-STL,MON,3449
MSP-SYR,MON,220
MSP-TPA,MON,1081
MSP-ANC,MON,565
MSP-CID,MON,1149
MSP-TTN,MON,410
MSP-PSC,MON,350
MSP-TUS,MON,205
MSP-TUL,MON,826
MSP-IAD,MON,1799
MSP-ICT,MON,818
MSP-OKC,MON,763
BNA-AUS,MON,855
BNA-BWI,MON,4438
BNA-CHS,MON,852
BNA-CLT,MON,1924
BNA-MDW,MON,5118
BNA-ORD,MON,11629
BNA-CVG,MON,452
BNA-CLE,MON,840
BNA-DFW,MON,6561
BNA-DAL,MON,1438
BNA-DEN,MON,2855
BNA-DTW,MON,3311
BNA-FLL,MON,1295
BNA-BOS,MON,1198
BNA-IAH,MON,2861
BNA-ATL,MON,4248
BNA-JAX,MON,986
BNA-JFK,MON,977
BNA-CMH,MON,1015
BNA-MCI,MON,1484
BNA-LGA,MON,8990
BNA-LAX,MON,1743
BNA-MSY,MON,1252
BNA-LAS,MON,869
BNA-OAK,MON,301
BNA-MIA,MON,44
BNA-MSP,MON,2053
BNA-MOB,MON,33
BNA-EWR,MON,4523
BNA-ECP,MON,890
BNA-MCO,MON,1816
BNA-PNS,MON,1269
BNA-PHL,MON,1836
BNA-PHX,MON,653
BNA-PIT,MON,896
BNA-RDU,MON,1564
BNA-DCA,MON,876
BNA-SLC,MON,271
BNA-SAT,MON,349
BNA-SAN,MON,593
BNA-SEA,MON,188
BNA-RSW,MON,66
BNA-STL,MON,996
BNA-TPA,MON,3188
BNA-TTN,MON,18
BNA-IAD,MON,38
BNA-HOU,MON,1516
EWR-CAK,MON,346
EWR-ALB,MON,198
EWR-AVL,MON,149
EWR-AUS,MON,1835
EWR-BWI,MON,296
EWR-BDL,MON,882
EWR-BUF,MON,746
EWR-BTV,MON,1155
EWR-CHS,MON,1609
EWR-CLT,MON,6491
EWR-MDW,MON,4382
EWR-ORD,MON,13291
EWR-CVG,MON,2330
EWR-CLE,MON,5229
EWR-DFW,MON,4631
EWR-MSN,MON,1079
EWR-HNL,MON,660
EWR-DEN,MON,5516
EWR-DSM,MON,630
EWR-DTW,MON,5431
EWR-EGE,MON,570
EWR-OMA,MON,1095
EWR-FLL,MON,6716
EWR-BOS,MON,9606
EWR-MKE,MON,2164
EWR-IAH,MON,8525
EWR-GRR,MON,1111
EWR-ROC,MON,1132
EWR-GSP,MON,1062
EWR-ATL,MON,10872
EWR-IND,MON,1816
EWR-JAC,MON,31
EWR-JAX,MON,1541
EWR-DAY,MON,1679
EWR-JFK,MON,0
EWR-CMH,MON,1991
EWR-SNA,MON,920
EWR-MCI,MON,1631
EWR-LAX,MON,9998
EWR-MSY,MON,1960
EWR-SDF,MON,1713
EWR-MHT,MON,1010
EWR-LAS,MON,4453
EWR-TYS,MON,1660
EWR-MEM,MON,2261
EWR-MIA,MON,5042
EWR-MSP,MON,2629
EWR-BNA,MON,5016
EWR-ORF,MON,993
EWR-XNA,MON,291
EWR-MCO,MON,10497
EWR-PBI,MON,6192
EWR-PHL,MON,18
EWR-PHX,MON,5585
EWR-GSO,MON,2142
EWR-PIT,MON,526
EWR-PDX,MON,1243
EWR-PWM,MON,1591
EWR-RDU,MON,1375
EWR-RIC,MON,2337
EWR-DCA,MON,3824
EWR-SLC,MON,412
EWR-SAT,MON,1240
EWR-SAN,MON,1229
EWR-SFO,MON,12227
EWR-SRQ,MON,321
EWR-SAV,MON,1712
EWR-SEA,MON,1543
EWR-SBN,MON,1114
EWR-RSW,MON,2837
EWR-STL,MON,3812
EWR-SYR,MON,791
EWR-TPA,MON,3870
EWR-PVD,MON,666
EWR-TUL,MON,20
EWR-IAD,MON,1214
EWR-AVP,MON,88
EWR-OKC,MON,799
EWR-HOU,MON,1733
MCO-CAK,MON,1001
MCO-ALB,MON,816
MCO-ABQ,MON,0
MCO-LBE,MON,1326
MCO-ACY,MON,2034
MCO-AUS,MON,1092
MCO-BWI,MON,4289
MCO-BHM,MON,690
MCO-FNT,MON,585
MCO-BDL,MON,4335
MCO-BUF,MON,1893
MCO-BMI,MON,941
MCO-CLT,MON,3645
MCO-MDW,MON,3362
MCO-ORD,MON,16611
MCO-CVG,MON,2065
MCO-CLE,MON,2437
MCO-DFW,MON,9533
MCO-DAL,MON,628
MCO-DEN,MON,7206
MCO-DTW,MON,4494
MCO-OMA,MON,508
MCO-FLL,MON,725
MCO-BOS,MON,6653
MCO-MKE,MON,1928
MCO-IAH,MON,6597
MCO-GRR,MON,394
MCO-ROC,MON,591
MCO-MDT,MON,54
MCO-ATL,MON,10292
MCO-IND,MON,1663
MCO-DAY,MON,482
MCO-JFK,MON,19769
MCO-CMH,MON,1146
MCO-MCI,MON,907
MCO-LGA,MON,13811
MCO-ISP,MON,1553
MCO-LAX,MON,3678
MCO-MSY,MON,838
MCO-SDF,MON,621
MCO-MHT,MON,1513
MCO-LAS,MON,1367
MCO-MEM,MON,619
MCO-MIA,MON,6395
MCO-MSP,MON,1968
MCO-BNA,MON,1113
MCO-EWR,MON,12606
MCO-ORF,MON,881
MCO-PHL,MON,8999
MCO-PHX,MON,1133
MCO-PIT,MON,3257
MCO-RDU,MON,1195
MCO-RIC,MON,2005
MCO-DCA,MON,4886
MCO-SLC,MON,1261
MCO-SAT,MON,812
MCO-SAN,MON,194
MCO-SFO,MON,1092
MCO-SEA,MON,0
MCO-STL,MON,2448
MCO-SWF,MON,541
MCO-SYR,MON,1043
MCO-PVD,MON,4499
MCO-TTN,MON,2996
MCO-IAD,MON,4027
MCO-HPN,MON,4087
MCO-HOU,MON,1324
MCO-ORH,MON,196
PHL-AUS,MON,652
PHL-BDL,MON,61
PHL-CLT,MON,5482
PHL-MDW,MON,3914
PHL-ORD,MON,12066
PHL-CLE,MON,136
PHL-DFW,MON,8296
PHL-DAL,MON,0
PHL-DEN,MON,3406
PHL-DTW,MON,4785
PHL-FLL,MON,3441
PHL-BOS,MON,10380
PHL-IAH,MON,5585
PHL-ATL,MON,13726
PHL-IND,MON,770
PHL-JAX,MON,750
PHL-LGA,MON,152
PHL-LAX,MON,3018
PHL-MSY,MON,689
PHL-LAS,MON,4325
PHL-MIA,MON,6784
PHL-MSP,MON,4600
PHL-MYR,MON,1000
PHL-BNA,MON,938
PHL-MCO,MON,9533
PHL-PBI,MON,1828
PHL-PHX,MON,3713
PHL-PIT,MON,1082
PHL-PDX,MON,283
PHL-RDU,MON,1659
PHL-DCA,MON,216
PHL-SMF,MON,0
PHL-SLC,MON,1394
PHL-SAT,MON,694
PHL-SAN,MON,1098
PHL-SFO,MON,4739
PHL-SEA,MON,1155
PHL-RSW,MON,965
PHL-STL,MON,1419
PHL-TPA,MON,3868
PHL-PVD,MON,110
PHX-ABQ,MON,3891
PHX-AUS,MON,2991
PHX-BWI,MON,2046
PHX-LIT,MON,214
PHX-BUR,MON,2743
PHX-BOI,MON,1373
PHX-BUF,MON,659
PHX-CLT,MON,2400
PHX-MDW,MON,3280
PHX-ORD,MON,13171
PHX-CVG,MON,17
PHX-CLE,MON,1295
PHX-DFW,MON,6693
PHX-DAL,MON,2771
PHX-HNL,MON,2061
PHX-DEN,MON,12153
PHX-DSM,MON,134
PHX-DTW,MON,3428
PHX-DRO,MON,590
PHX-ELP,MON,2139
PHX-KOA,MON,424
PHX-OMA,MON,1400
PHX-FLG,MON,1487
PHX-FLL,MON,978
PHX-FAT,MON,464
PHX-BOS,MON,3084
PHX-MKE,MON,1982
PHX-IAH,MON,4478
PHX-GJT,MON,844
PHX-ATL,MON,3673
PHX-IND,MON,2283
PHX-JFK,MON,4926
PHX-CMH,MON,1513
PHX-SNA,MON,3324
PHX-OGG,MON,795
PHX-MCI,MON,2968
PHX-LIH,MON,579
PHX-LAX,MON,16423
PHX-MSY,MON,380
PHX-SDF,MON,281
PHX-MHT,MON,0
PHX-LAS,MON,8732
PHX-BFL,MON,702
PHX-OAK,MON,3512
PHX-MIA,MON,496
PHX-MSP,MON,6106
PHX-MRY,MON,749
PHX-MTJ,MON,0
PHX-BNA,MON,1334
PHX-EWR,MON,3170
PHX-SJC,MON,3759
PHX-ONT,MON,5781
PHX-MCO,MON,1888
PHX-PSP,MON,1770
PHX-PHL,MON,3071
PHX-PIT,MON,592
PHX-PDX,MON,3674
PHX-RDU,MON,180
PHX-RNO,MON,2303
PHX-DCA,MON,1486
PHX-SMF,MON,4210
PHX-SLC,MON,7584
PHX-SAT,MON,2844
PHX-SAN,MON,7191
PHX-SFO,MON,13578
PHX-SBP,MON,744
PHX-SBA,MON,486
PHX-SEA,MON,4500
PHX-GEG,MON,806
PHX-STL,MON,2913
PHX-TPA,MON,1179
PHX-ANC,MON,401
PHX-TUS,MON,1409
PHX-TUL,MON,1358
PHX-IAD,MON,0
PHX-OKC,MON,1936
PHX-HOU,MON,2520
PHX-YUM,MON,1901
DCA-CAK,MON,464
DCA-AUS,MON,565
DCA-BDL,MON,2197
DCA-CHS,MON,1606
DCA-CLT,MON,3423
DCA-MDW,MON,5930
DCA-ORD,MON,17631
DCA-CVG,MON,120
DCA-CLE,MON,2335
DCA-DFW,MON,9015
DCA-DAL,MON,3216
DCA-DEN,MON,2716
DCA-DTW,MON,5479
DCA-FLL,MON,3883
DCA-BOS,MON,12198
DCA-MKE,MON,1333
DCA-IAH,MON,3687
DCA-ATL,MON,13908
DCA-HSV,MON,64
DCA-IND,MON,1568
DCA-JAX,MON,873
DCA-JFK,MON,2809
DCA-CMH,MON,720
DCA-MCI,MON,492
DCA-LGA,MON,10699
DCA-LAX,MON,1726
DCA-MSY,MON,536
DCA-LAS,MON,344
DCA-MIA,MON,6553
DCA-MSP,MON,3820
DCA-ACK,MON,0
DCA-BNA,MON,1164
DCA-EWR,MON,4340
DCA-MCO,MON,4860
DCA-PBI,MON,1156
DCA-PHL,MON,96
DCA-PHX,MON,1291
DCA-PWM,MON,0
DCA-RDU,MON,57
DCA-SLC,MON,1568
DCA-SFO,MON,988
DCA-RSW,MON,948
DCA-STL,MON,902
DCA-SYR,MON,39
DCA-TPA,MON,5073
DCA-PVD,MON,0
DCA-HOU,MON,905
SLC-ABQ,MON,1003
SLC-AUS,MON,842
SLC-BWI,MON,1913
SLC-BTM,MON,157
SLC-BIL,MON,825
SLC-BUR,MON,620
SLC-BOI,MON,2229
SLC-CNY,MON,53
SLC-CPR,MON,387
SLC-CDC,MON,744
SLC-CLT,MON,1170
SLC-MDW,MON,614
SLC-ORD,MON,9207
SLC-CVG,MON,326
SLC-COS,MON,268
SLC-DFW,MON,6824
SLC-DAL,MON,50
SLC-MSN,MON,230
SLC-HNL,MON,458
SLC-DEN,MON,9773
SLC-DSM,MON,238
SLC-DTW,MON,1765
SLC-EKO,MON,426
SLC-OMA,MON,774
SLC-FAT,MON,1154
SLC-SUN,MON,211
SLC-BZN,MON,1075
SLC-BOS,MON,294
SLC-IAH,MON,3408
SLC-GCC,MON,264
SLC-FCA,MON,345
SLC-GJT,MON,239
SLC-GTF,MON,629
SLC-ATL,MON,2562
SLC-FAR,MON,212
SLC-HLN,MON,252
SLC-IDA,MON,510
SLC-IND,MON,123
SLC-JAC,MON,1320
SLC-JFK,MON,4085
SLC-SNA,MON,1295
SLC-TWF,MON,1013
SLC-MCI,MON,324
SLC-LWS,MON,301
SLC-LGB,MON,2795
SLC-LAX,MON,9721
SLC-MSY,MON,347
SLC-EUG,MON,764
SLC-LAS,MON,5349
SLC-MEM,MON,53
SLC-OAK,MON,2818
SLC-MIA,MON,164
SLC-MSP,MON,1889
SLC-MSO,MON,699
SLC-BNA,MON,711
SLC-EWR,MON,154
SLC-SJC,MON,2083
SLC-ONT,MON,441
SLC-MCO,MON,1618
SLC-PSP,MON,501
SLC-PHL,MON,719
SLC-PHX,MON,8031
SLC-PIH,MON,346
SLC-PDX,MON,2193
SLC-RAP,MON,256
SLC-RNO,MON,930
SLC-RDM,MON,157
SLC-MFR,MON,623
SLC-DCA,MON,1262
SLC-SMF,MON,1985
SLC-SAT,MON,554
SLC-SAN,MON,2446
SLC-SFO,MON,8222
SLC-SEA,MON,2986
SLC-RKS,MON,0
SLC-GEG,MON,1407
SLC-SGU,MON,965
SLC-STL,MON,377
SLC-ANC,MON,60
SLC-PSC,MON,831
SLC-TUS,MON,1037
SLC-TUL,MON,328
SLC-VEL,MON,50
SLC-OKC,MON,1247
SLC-WYS,MON,249
SLC-COD,MON,159
SAN-ABQ,MON,581
SAN-AUS,MON,1107
SAN-BWI,MON,822
SAN-BOI,MON,770
SAN-CLT,MON,587
SAN-MDW,MON,1325
SAN-ORD,MON,4708
SAN-DFW,MON,4057
SAN-DAL,MON,751
SAN-HNL,MON,502
SAN-DEN,MON,4535
SAN-DTW,MON,1169
SAN-FAT,MON,163
SAN-BOS,MON,904
SAN-IAH,MON,2505
SAN-ATL,MON,682
SAN-JFK,MON,2985
SAN-MCI,MON,664
SAN-LAX,MON,8660
SAN-MSY,MON,498
SAN-LAS,MON,7420
SAN-OAK,MON,4887
SAN-MIA,MON,367
SAN-MSP,MON,893
SAN-BNA,MON,130
SAN-EWR,MON,1930
SAN-SJC,MON,5400
SAN-MCO,MON,365
SAN-PHL,MON,763
SAN-PHX,MON,8189
SAN-PDX,MON,729
SAN-RNO,MON,1350
SAN-SMF,MON,3774
SAN-SLC,MON,2138
SAN-SAT,MON,779
SAN-SFO,MON,19670
SAN-SEA,MON,1695
SAN-STL,MON,264
SAN-TUS,MON,1092
SAN-IAD,MON,1078
SAN-HOU,MON,1168
SFO-ABQ,MON,836
SFO-ASE,MON,530
SFO-AUS,MON,4572
SFO-BWI,MON,775
SFO-BUR,MON,3220
SFO-BOI,MON,3090
SFO-ACV,MON,2457
SFO-CLT,MON,1749
SFO-MDW,MON,1548
SFO-ORD,MON,19908
SFO-CVG,MON,67
SFO-COS,MON,0
SFO-CLE,MON,1763
SFO-DFW,MON,14914
SFO-DAL,MON,3551
SFO-HNL,MON,5464
SFO-DEN,MON,12558
SFO-DTW,MON,1261
SFO-KOA,MON,1072
SFO-FLL,MON,4205
SFO-FAT,MON,2788
SFO-SUN,MON,157
SFO-BZN,MON,371
SFO-BOS,MON,9800
SFO-MKE,MON,633
SFO-IAH,MON,10054
SFO-ATL,MON,4231
SFO-IND,MON,891
SFO-CEC,MON,529
SFO-JAC,MON,361
SFO-JFK,MON,20468
SFO-SNA,MON,7591
SFO-OGG,MON,3198
SFO-MCI,MON,947
SFO-LIH,MON,544
SFO-LGB,MON,2685
SFO-LAX,MON,38705
SFO-MSY,MON,460
SFO-EUG,MON,3611
SFO-MMH,MON,119
SFO-LAS,MON,18920
SFO-BFL,MON,1551
SFO-MIA,MON,3672
SFO-MSP,MON,3483
SFO-MSO,MON,256
SFO-MRY,MON,1876
SFO-EWR,MON,10658
SFO-XNA,MON,0
SFO-ONT,MON,4126
SFO-MCO,MON,2165
SFO-PSP,MON,3207
SFO-PHL,MON,3514
SFO-PHX,MON,8998
SFO-PIT,MON,201
SFO-PDX,MON,5395
SFO-RDU,MON,1755
SFO-RDD,MON,1663
SFO-RNO,MON,3771
SFO-RDM,MON,1653
SFO-MFR,MON,2233
SFO-DCA,MON,701
SFO-SMF,MON,3894
SFO-SLC,MON,7501
SFO-SAT,MON,897
SFO-SAN,MON,13053
SFO-SBP,MON,1947
SFO-SBA,MON,4154
SFO-SMX,MON,733
SFO-SEA,MON,8319
SFO-OTH,MON,1299
SFO-STL,MON,2924
SFO-ANC,MON,485
SFO-PSC,MON,700
SFO-TUS,MON,2855
SFO-IAD,MON,5188
SFO-OKC,MON,1880
SEA-ABQ,MON,68
SEA-AUS,MON,84
SEA-BWI,MON,802
SEA-BIL,MON,0
SEA-BOI,MON,1391
SEA-CLT,MON,593
SEA-MDW,MON,1204
SEA-ORD,MON,5880
SEA-CVG,MON,91
SEA-COS,MON,264
SEA-CLE,MON,27
SEA-DFW,MON,6240
SEA-DAL,MON,1056
SEA-HNL,MON,963
SEA-DEN,MON,5525
SEA-DTW,MON,1162
SEA-KOA,MON,32
SEA-OMA,MON,666
SEA-FAI,MON,0
SEA-FAT,MON,2064
SEA-BZN,MON,134
SEA-BOS,MON,2046
SEA-MKE,MON,534
SEA-IAH,MON,2283
SEA-ATL,MON,2188
SEA-JAC,MON,15
SEA-JFK,MON,3626
SEA-SNA,MON,600
SEA-JNU,MON,165
SEA-OGG,MON,486
SEA-MCI,MON,185
SEA-KTN,MON,217
SEA-LGB,MON,706
SEA-LAX,MON,5117
SEA-LAS,MON,3659
SEA-OAK,MON,3699
SEA-MIA,MON,672
SEA-MSP,MON,1499
SEA-MSO,MON,61
SEA-BNA,MON,277
SEA-EWR,MON,1012
SEA-SJC,MON,3540
SEA-ONT,MON,801
SEA-MCO,MON,0
SEA-PSP,MON,161
SEA-PHL,MON,1082
SEA-PHX,MON,4705
SEA-PDX,MON,2405
SEA-SMF,MON,2472
SEA-SLC,MON,2592
SEA-SAN,MON,1400
SEA-SFO,MON,13810
SEA-SBA,MON,559
SEA-SIT,MON,93
SEA-GEG,MON,3442
SEA-STL,MON,532
SEA-ANC,MON,2150
SEA-PSC,MON,534
SEA-TUS,MON,0
SEA-IAD,MON,858
SEA-OKC,MON,101
SEA-HOU,MON,194
TPA-CAK,MON,668
TPA-ALB,MON,713
TPA-LBE,MON,853
TPA-ACY,MON,676
TPA-AUS,MON,574
TPA-BWI,MON,3050
TPA-BHM,MON,760
TPA-FNT,MON,494
TPA-BDL,MON,1623
TPA-BUF,MON,964
TPA-CLT,MON,2405
TPA-MDW,MON,2433
TPA-ORD,MON,6658
TPA-CVG,MON,787
TPA-CLE,MON,1677
TPA-DFW,MON,7275
TPA-DAL,MON,951
TPA-DEN,MON,2626
TPA-DTW,MON,4773
TPA-FLL,MON,2479
TPA-BOS,MON,1893
TPA-MKE,MON,860
TPA-IAH,MON,4673
TPA-GRR,MON,245
TPA-ROC,MON,605
TPA-ATL,MON,10919
TPA-IND,MON,1638
TPA-DAY,MON,172
TPA-JFK,MON,7347
TPA-CMH,MON,1023
TPA-MCI,MON,930
TPA-LGA,MON,6406
TPA-ISP,MON,823
TPA-LAX,MON,1183
TPA-MSY,MON,1626
TPA-SDF,MON,251
TPA-MHT,MON,525
TPA-LAS,MON,1009
TPA-MEM,MON,332
TPA-MIA,MON,4269
TPA-MSP,MON,883
TPA-BNA,MON,1838
TPA-ILG,MON,217
TPA-EWR,MON,4498
TPA-PHL,MON,4832
TPA-PHX,MON,1316
TPA-PIT,MON,1651
TPA-RDU,MON,817
TPA-DCA,MON,3848
TPA-SAT,MON,431
TPA-STL,MON,935
TPA-PVD,MON,639
TPA-TTN,MON,770
TPA-IAD,MON,1918
TPA-HPN,MON,536
TPA-HOU,MON,2086
HOU-ABQ,MON,1576
HOU-AUS,MON,2364
HOU-BWI,MON,1533
HOU-BHM,MON,827
HOU-CHS,MON,479
HOU-CLT,MON,580
HOU-MDW,MON,3013
HOU-CRP,MON,1718
HOU-DFW,MON,4183
HOU-DAL,MON,8928
HOU-DEN,MON,2461
HOU-ELP,MON,1086
HOU-FLL,MON,1059
HOU-BOS,MON,2567
HOU-GSP,MON,346
HOU-ATL,MON,7912
HOU-IND,MON,1286
HOU-JAX,MON,855
HOU-JFK,MON,1388
HOU-SNA,MON,289
HOU-MCI,MON,806
HOU-LGA,MON,3686
HOU-LAX,MON,2302
HOU-MSY,MON,3969
HOU-LBB,MON,15
HOU-LAS,MON,1382
HOU-MEM,MON,1011
HOU-OAK,MON,693
HOU-MAF,MON,1736
HOU-BNA,MON,2201
HOU-EWR,MON,2456
HOU-ECP,MON,451
