ROUTE,DAY,DELAY
DFW-BRO (Dallas Fort Worth International  to Brownsville South Padre Island International ),FRI,2307
DFW-BMI (Dallas Fort Worth International  to Central Illinois Regional  at Bloomington-Normal),FRI,729
DFW-GRI (Dallas Fort Worth International  to Central Nebraska Regional ),FRI,1056
DFW-CHS (Dallas Fort Worth International  to Charleston Air Force Base-International ),FRI,676
DFW-CLT (Dallas Fort Worth International  to Charlotte Douglas International ),FRI,5451
DFW-ORD (Dallas Fort Worth International  to Chicago OHare International ),FRI,21302
DFW-CVG (Dallas Fort Worth International  to Cincinnati Northern Kentucky International ),FRI,6004
DFW-COS (Dallas Fort Worth International  to City of Colorado Springs Municipal ),FRI,1864
DFW-CLE (Dallas Fort Worth International  to Cleveland Hopkins International ),FRI,2900
DFW-CAE (Dallas Fort Worth International  to Columbia Metropolitan ),FRI,2279
DFW-COU (Dallas Fort Worth International  to Columbia Regional ),FRI,1749
DFW-CRP (Dallas Fort Worth International  to Corpus Christi International ),FRI,3703
DFW-MSN (Dallas Fort Worth International  to Dane County Regional Truax Field),FRI,1744
DFW-HNL (Dallas Fort Worth International  to Daniel K Inouye International ),FRI,4151
DFW-DEN (Dallas Fort Worth International  to Denver International ),FRI,14013
DFW-DSM (Dallas Fort Worth International  to Des Moines International ),FRI,1630
DFW-VPS (Dallas Fort Worth International  to Destin-Ft Walton Beach ),FRI,3614
DFW-DTW (Dallas Fort Worth International  to Detroit Metropolitan Wayne County ),FRI,6929
DFW-DRO (Dallas Fort Worth International  to Durango La Plata County ),FRI,862
DFW-EGE (Dallas Fort Worth International  to Eagle County Regional ),FRI,972
DFW-GGG (Dallas Fort Worth International  to East Texas Regional ),FRI,724
DFW-CLL (Dallas Fort Worth International  to Easterwood Field),FRI,2359
DFW-ELP (Dallas Fort Worth International  to El Paso International ),FRI,2631
DFW-OMA (Dallas Fort Worth International  to Eppley Airfield),FRI,2071
DFW-EVV (Dallas Fort Worth International  to Evansville Regional ),FRI,153
DFW-FLL (Dallas Fort Worth International  to Fort Lauderdale Hollywood International ),FRI,7468
DFW-FSM (Dallas Fort Worth International  to Fort Smith Regional ),FRI,2207
DFW-FWA (Dallas Fort Worth International  to Fort Wayne International ),FRI,1036
DFW-FAT (Dallas Fort Worth International  to Fresno Yosemite International ),FRI,654
DFW-GCK (Dallas Fort Worth International  to Garden City Regional ),FRI,669
DFW-BOS (Dallas Fort Worth International  to General Edward Lawrence Logan International ),FRI,5432
DFW-MKE (Dallas Fort Worth International  to General Mitchell International ),FRI,1833
DFW-PIA (Dallas Fort Worth International  to General Wayne A. Downing Peoria International ),FRI,971
DFW-IAH (Dallas Fort Worth International  to George Bush Intercontinental Houston ),FRI,11584
DFW-GRR (Dallas Fort Worth International  to Gerald R. Ford International ),FRI,1606
DFW-GJT (Dallas Fort Worth International  to Grand Junction Regional ),FRI,985
DFW-GSP (Dallas Fort Worth International  to Greenville Spartanburg International ),FRI,1121
DFW-GPT (Dallas Fort Worth International  to Gulfport Biloxi International ),FRI,1784
DFW-GUC (Dallas Fort Worth International  to Gunnison Crested Butte Regional ),FRI,399
DFW-ATL (Dallas Fort Worth International  to Hartsfield Jackson Atlanta International ),FRI,15881
DFW-FAR (Dallas Fort Worth International  to Hector International ),FRI,620
DFW-HSV (Dallas Fort Worth International  to Huntsville International Carl T Jones Field),FRI,190
DFW-IND (Dallas Fort Worth International  to Indianapolis International ),FRI,2971
DFW-JAC (Dallas Fort Worth International  to Jackson Hole ),FRI,680
DFW-JAN (Dallas Fort Worth International  to Jackson-Medgar Wiley Evers International ),FRI,3550
DFW-JAX (Dallas Fort Worth International  to Jacksonville International ),FRI,2170
DFW-DAY (Dallas Fort Worth International  to James M Cox Dayton International ),FRI,1857
DFW-FSD (Dallas Fort Worth International  to Joe Foss Field ),FRI,861
DFW-JFK (Dallas Fort Worth International  to John F Kennedy International ),FRI,1224
DFW-CMH (Dallas Fort Worth International  to John Glenn Columbus International ),FRI,3069
DFW-SNA (Dallas Fort Worth International  to John Wayne -Orange County ),FRI,4300
DFW-JLN (Dallas Fort Worth International  to Joplin Regional ),FRI,1431
DFW-OGG (Dallas Fort Worth International  to Kahului ),FRI,2021
DFW-MCI (Dallas Fort Worth International  to Kansas City International ),FRI,4746
DFW-MEI (Dallas Fort Worth International  to Key Field),FRI,1382
DFW-LGA (Dallas Fort Worth International  to La Guardia ),FRI,8630
DFW-LFT (Dallas Fort Worth International  to Lafayette Regional ),FRI,2659
DFW-LCH (Dallas Fort Worth International  to Lake Charles Regional ),FRI,2038
DFW-LRD (Dallas Fort Worth International  to Laredo International ),FRI,2419
DFW-LAW (Dallas Fort Worth International  to Lawton Fort Sill Regional ),FRI,1731
DFW-LAX (Dallas Fort Worth International  to Los Angeles International ),FRI,17288
DFW-MSY (Dallas Fort Worth International  to Louis Armstrong New Orleans International ),FRI,4030
DFW-SDF (Dallas Fort Worth International  to Louisville International Standiford Field),FRI,449
DFW-CHA (Dallas Fort Worth International  to Lovell Field),FRI,2232
DFW-LBB (Dallas Fort Worth International  to Lubbock Preston Smith International ),FRI,925
DFW-MHK (Dallas Fort Worth International  to Manhattan Regional ),FRI,1294
DFW-MFE (Dallas Fort Worth International  to Mc Allen Miller International ),FRI,2360
DFW-LAS (Dallas Fort Worth International  to McCarran International ),FRI,10208
DFW-TYS (Dallas Fort Worth International  to McGhee Tyson ),FRI,4781
DFW-MEM (Dallas Fort Worth International  to Memphis International ),FRI,2483
DFW-OAK (Dallas Fort Worth International  to Metropolitan Oakland International ),FRI,18
DFW-MIA (Dallas Fort Worth International  to Miami International ),FRI,9427
DFW-MAF (Dallas Fort Worth International  to Midland International ),FRI,1994
DFW-MSP (Dallas Fort Worth International  to Minneapolis-St Paul International/Wold-Chamberlain ),FRI,5891
DFW-MOB (Dallas Fort Worth International  to Mobile Regional ),FRI,1759
DFW-MLU (Dallas Fort Worth International  to Monroe Regional ),FRI,1760
DFW-MGM (Dallas Fort Worth International  to Montgomery Regional (Dannelly Field) ),FRI,1652
DFW-MTJ (Dallas Fort Worth International  to Montrose Regional ),FRI,102
DFW-BNA (Dallas Fort Worth International  to Nashville International ),FRI,4763
DFW-EWR (Dallas Fort Worth International  to Newark Liberty International ),FRI,6399
DFW-ORF (Dallas Fort Worth International  to Norfolk International ),FRI,1085
DFW-SJC (Dallas Fort Worth International  to Norman Y. Mineta San Jose International ),FRI,2117
DFW-XNA (Dallas Fort Worth International  to Northwest Arkansas Regional ),FRI,4719
DFW-ONT (Dallas Fort Worth International  to Ontario International ),FRI,2333
DFW-MCO (Dallas Fort Worth International  to Orlando International ),FRI,8039
DFW-PBI (Dallas Fort Worth International  to Palm Beach International ),FRI,1025
DFW-PSP (Dallas Fort Worth International  to Palm Springs International ),FRI,1575
DFW-PNS (Dallas Fort Worth International  to Pensacola Regional ),FRI,3163
DFW-PHL (Dallas Fort Worth International  to Philadelphia International ),FRI,7029
DFW-PHX (Dallas Fort Worth International  to Phoenix Sky Harbor International ),FRI,9119
DFW-GSO (Dallas Fort Worth International  to Piedmont Triad International ),FRI,2187
DFW-PIT (Dallas Fort Worth International  to Pittsburgh International ),FRI,1756
DFW-PDX (Dallas Fort Worth International  to Portland International ),FRI,2128
DFW-MLI (Dallas Fort Worth International  to Quad City International ),FRI,1319
DFW-RDU (Dallas Fort Worth International  to Raleigh Durham International ),FRI,2713
DFW-RAP (Dallas Fort Worth International  to Rapid City Regional ),FRI,853
DFW-RNO (Dallas Fort Worth International  to Reno Tahoe International ),FRI,1213
DFW-RIC (Dallas Fort Worth International  to Richmond International ),FRI,1010
DFW-AMA (Dallas Fort Worth International  to Rick Husband Amarillo International ),FRI,1736
DFW-GRK (Dallas Fort Worth International  to Robert Gray  Army Air Field ),FRI,4364
DFW-DCA (Dallas Fort Worth International  to Ronald Reagan Washington National ),FRI,6333
DFW-ROW (Dallas Fort Worth International  to Roswell International Air Center ),FRI,1053
DFW-SMF (Dallas Fort Worth International  to Sacramento International ),FRI,2215
DFW-SLC (Dallas Fort Worth International  to Salt Lake City International ),FRI,6782
DFW-SJT (Dallas Fort Worth International  to San Angelo Regional Mathis Field),FRI,2381
DFW-SAT (Dallas Fort Worth International  to San Antonio International ),FRI,9370
DFW-SAN (Dallas Fort Worth International  to San Diego International ),FRI,8518
DFW-SFO (Dallas Fort Worth International  to San Francisco International ),FRI,12844
DFW-SAF (Dallas Fort Worth International  to Santa Fe Municipal ),FRI,1319
DFW-SAV (Dallas Fort Worth International  to Savannah Hilton Head International ),FRI,1397
DFW-SEA (Dallas Fort Worth International  to Seattle Tacoma International ),FRI,4432
DFW-SPS (Dallas Fort Worth International  to Sheppard Air Force Base-Wichita Falls Municipal ),FRI,1575
DFW-SHV (Dallas Fort Worth International  to Shreveport Regional ),FRI,5151
DFW-BPT (Dallas Fort Worth International  to Southeast Texas Regional ),FRI,2316
DFW-RSW (Dallas Fort Worth International  to Southwest Florida International ),FRI,2256
DFW-SGF (Dallas Fort Worth International  to Springfield Branson National ),FRI,4431
DFW-STL (Dallas Fort Worth International  to St Louis Lambert International ),FRI,3831
DFW-TLH (Dallas Fort Worth International  to Tallahassee Regional ),FRI,2574
DFW-TPA (Dallas Fort Worth International  to Tampa International ),FRI,5042
DFW-ANC (Dallas Fort Worth International  to Ted Stevens Anchorage International ),FRI,162
DFW-TXK (Dallas Fort Worth International  to Texarkana Regional Webb Field),FRI,1327
DFW-CID (Dallas Fort Worth International  to The Eastern Iowa ),FRI,2474
DFW-TUS (Dallas Fort Worth International  to Tucson International ),FRI,4127
DFW-TUL (Dallas Fort Worth International  to Tulsa International ),FRI,5807
DFW-TYR (Dallas Fort Worth International  to Tyler Pounds Regional ),FRI,3361
DFW-CMI (Dallas Fort Worth International  to University of Illinois Willard ),FRI,777
DFW-ACT (Dallas Fort Worth International  to Waco Regional ),FRI,3420
DFW-IAD (Dallas Fort Worth International  to Washington Dulles International ),FRI,1835
DFW-ICT (Dallas Fort Worth International  to Wichita Eisenhower National ),FRI,1010
DFW-OKC (Dallas Fort Worth International  to Will Rogers World ),FRI,6071
DFW-HOU (Dallas Fort Worth International  to William P Hobby ),FRI,3282
DFW-HDN (Dallas Fort Worth International  to Yampa Valley ),FRI,204
DFW-CRW (Dallas Fort Worth International  to Yeager ),FRI,643
DAL-ABQ (Dallas Love Field to Albuquerque International Sunport),FRI,3700
DAL-AUS (Dallas Love Field to Austin Bergstrom International ),FRI,8807
DAL-BWI (Dallas Love Field to Baltimore/Washington International Thurgood Marshall ),FRI,2780
DAL-LIT (Dallas Love Field to Bill & Hillary Clinton National /Adams Field),FRI,2204
DAL-BHM (Dallas Love Field to Birmingham-Shuttlesworth International ),FRI,1077
DAL-CHS (Dallas Love Field to Charleston Air Force Base-International ),FRI,339
DAL-CLT (Dallas Love Field to Charlotte Douglas International ),FRI,366
DAL-MDW (Dallas Love Field to Chicago Midway International ),FRI,4197
DAL-DEN (Dallas Love Field to Denver International ),FRI,2834
DAL-DTW (Dallas Love Field to Detroit Metropolitan Wayne County ),FRI,626
DAL-ELP (Dallas Love Field to El Paso International ),FRI,2947
DAL-OMA (Dallas Love Field to Eppley Airfield),FRI,39
DAL-FLL (Dallas Love Field to Fort Lauderdale Hollywood International ),FRI,1970
DAL-BOS (Dallas Love Field to General Edward Lawrence Logan International ),FRI,106
DAL-MKE (Dallas Love Field to General Mitchell International ),FRI,217
DAL-IAH (Dallas Love Field to George Bush Intercontinental Houston ),FRI,636
DAL-ATL (Dallas Love Field to Hartsfield Jackson Atlanta International ),FRI,4853
DAL-IND (Dallas Love Field to Indianapolis International ),FRI,663
DAL-CMH (Dallas Love Field to John Glenn Columbus International ),FRI,614
DAL-SNA (Dallas Love Field to John Wayne -Orange County ),FRI,842
DAL-MCI (Dallas Love Field to Kansas City International ),FRI,5023
DAL-LGA (Dallas Love Field to La Guardia ),FRI,8700
DAL-LAX (Dallas Love Field to Los Angeles International ),FRI,7387
DAL-MSY (Dallas Love Field to Louis Armstrong New Orleans International ),FRI,3892
DAL-LBB (Dallas Love Field to Lubbock Preston Smith International ),FRI,2546
DAL-LAS (Dallas Love Field to McCarran International ),FRI,1737
DAL-MEM (Dallas Love Field to Memphis International ),FRI,1065
DAL-OAK (Dallas Love Field to Metropolitan Oakland International ),FRI,916
DAL-MAF (Dallas Love Field to Midland International ),FRI,3497
DAL-BNA (Dallas Love Field to Nashville International ),FRI,1976
DAL-SJC (Dallas Love Field to Norman Y. Mineta San Jose International ),FRI,688
DAL-ECP (Dallas Love Field to Northwest Florida Beaches International ),FRI,257
DAL-MCO (Dallas Love Field to Orlando International ),FRI,1791
DAL-PHL (Dallas Love Field to Philadelphia International ),FRI,341
DAL-PHX (Dallas Love Field to Phoenix Sky Harbor International ),FRI,3362
